center,left,right,steering,throttle,reverse,speed
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_06_612.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_06_612.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_06_612.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_06_681.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_06_681.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_06_681.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_06_753.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_06_753.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_06_753.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_06_819.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_06_819.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_06_819.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_06_892.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_06_892.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_06_892.jpg,0,1,0,30.19048
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_06_964.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_06_964.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_06_964.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_032.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_032.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_032.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_111.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_111.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_111.jpg,0,1,0,30.19047
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_178.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_178.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_178.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_257.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_257.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_257.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_330.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_330.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_330.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_401.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_401.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_401.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_469.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_469.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_469.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_547.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_547.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_547.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_627.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_627.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_627.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_698.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_698.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_698.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_770.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_770.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_770.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_850.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_850.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_850.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_925.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_925.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_925.jpg,-0.05,1,0,30.18972
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_07_995.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_07_995.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_07_995.jpg,-0.2,1,0,30.17986
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_063.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_063.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_063.jpg,0,1,0,30.19072
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_134.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_134.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_134.jpg,0,1,0,30.18974
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_207.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_207.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_207.jpg,0,1,0,30.19014
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_275.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_275.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_275.jpg,0,1,0,30.1902
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_355.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_355.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_355.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_433.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_433.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_433.jpg,0,1,0,30.19016
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_500.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_500.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_500.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_580.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_580.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_580.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_649.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_649.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_649.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_719.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_719.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_719.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_795.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_795.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_795.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_875.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_875.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_875.jpg,-0.1,1,0,30.18769
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_08_951.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_08_951.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_08_951.jpg,-0.3,1,0,30.16922
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_025.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_025.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_025.jpg,0,1,0,30.18819
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_102.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_102.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_102.jpg,0,1,0,30.18984
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_178.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_178.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_178.jpg,0,1,0,30.19022
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_246.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_246.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_246.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_314.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_314.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_314.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_393.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_393.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_393.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_460.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_460.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_460.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_538.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_538.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_538.jpg,0,1,0,30.19018
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_607.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_607.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_607.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_684.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_684.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_684.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_753.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_753.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_753.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_818.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_818.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_818.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_895.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_895.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_895.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_09_970.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_09_970.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_09_970.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_044.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_044.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_044.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_119.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_119.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_119.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_200.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_200.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_200.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_277.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_277.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_277.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_351.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_351.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_351.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_429.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_429.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_429.jpg,-0.2,1,0,30.17986
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_504.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_504.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_504.jpg,0,1,0,30.18928
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_577.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_577.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_577.jpg,0,1,0,30.19016
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_644.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_644.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_644.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_723.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_723.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_723.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_802.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_802.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_802.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_878.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_878.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_878.jpg,0,1,0,30.19026
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_10_948.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_10_948.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_10_948.jpg,-0.2,1,0,30.17999
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_018.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_018.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_018.jpg,0,1,0,30.18439
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_090.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_090.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_090.jpg,0,1,0,30.1898
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_164.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_164.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_164.jpg,0,1,0,30.19022
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_236.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_236.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_236.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_310.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_310.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_310.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_382.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_382.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_382.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_451.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_451.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_451.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_520.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_520.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_520.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_592.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_592.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_592.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_661.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_661.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_661.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_736.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_736.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_736.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_813.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_813.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_813.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_891.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_891.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_891.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_11_970.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_11_970.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_11_970.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_037.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_037.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_037.jpg,0,1,0,30.19045
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_105.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_105.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_105.jpg,-0.1,1,0,30.18768
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_180.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_180.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_180.jpg,-0.25,1,0,30.1748
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_257.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_257.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_257.jpg,0,1,0,30.19044
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_330.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_330.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_330.jpg,0,1,0,30.18985
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_401.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_401.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_401.jpg,0,1,0,30.19012
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_475.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_475.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_475.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_547.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_547.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_547.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_620.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_620.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_620.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_691.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_691.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_691.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_770.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_770.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_770.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_847.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_847.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_847.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_919.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_919.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_919.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_12_987.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_12_987.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_12_987.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_13_059.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_13_059.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_13_059.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_13_135.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_13_135.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_13_135.jpg,-0.05,1,0,30.1897
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_13_208.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_13_208.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_13_208.jpg,-0.25,1,0,30.17488
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_13_276.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_13_276.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_13_276.jpg,0,1,0,30.18291
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_13_346.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_13_346.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_13_346.jpg,0,1,0,30.18951
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_13_417.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_13_417.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_13_417.jpg,0,1,0,30.19045
E:\racing team\car task\data\IMG\center_2023_09_20_22_10_13_486.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_10_13_486.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_10_13_486.jpg,0,1,0,30.19025
